ticker,date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,Capital Gains
TMUS,2024-02-01 00:00:00-05:00,157.7744223346593,165.0256105643153,155.43564677754028,160.6514129638672,268180700.0,0.65,0.0,,
TMUS,2024-05-01 00:00:00-04:00,161.6156769074449,182.16886636019024,158.77635041735292,179.08392333984375,314081600.0,0.65,0.0,,
TMUS,2024-08-01 00:00:00-04:00,179.3640839121757,231.32809267097946,179.31478488026636,220.08517456054688,254939400.0,0.65,0.0,,
TMUS,2024-11-01 00:00:00-04:00,220.6441889734569,245.52849393299584,206.1885309664043,230.5088653564453,225082000.0,0.88,0.0,,
TMUS,2025-02-01 00:00:00-05:00,234.28929429107254,274.5555820134591,229.0263716756282,245.22225952148438,269963000.0,0.88,0.0,,
TMUS,2025-05-01 00:00:00-04:00,244.3680531984138,253.2253606797241,219.19097634103704,237.5332794189453,280012500.0,0.88,0.0,,
TMUS,2025-08-01 00:00:00-04:00,240.44000244140625,256.19000244140625,235.55999755859375,254.6300048828125,47073034.0,0.0,0.0,,
ULTA,2023-08-01 00:00:00-04:00,417.010009765625,420.4700012207031,368.0199890136719,381.30999755859375,30813300.0,0.0,0.0,,
ULTA,2023-11-01 00:00:00-04:00,379.0199890136719,511.5799865722656,370.25,502.04998779296875,43949200.0,0.0,0.0,,
ULTA,2024-02-01 00:00:00-05:00,506.54998779296875,574.760009765625,402.0,404.8399963378906,51732600.0,0.0,0.0,,
ULTA,2024-05-01 00:00:00-04:00,403.1400146484375,421.2099914550781,361.3999938964844,364.8900146484375,55175800.0,0.0,0.0,,
ULTA,2024-08-01 00:00:00-04:00,364.6400146484375,412.0,318.1700134277344,368.9800109863281,85414800.0,0.0,0.0,,
ULTA,2024-11-01 00:00:00-04:00,370.260009765625,460.0,331.739990234375,412.1499938964844,56416200.0,0.0,0.0,,
ULTA,2025-02-01 00:00:00-05:00,404.5199890136719,414.6199951171875,309.010009765625,395.6400146484375,66430200.0,0.0,0.0,,
ULTA,2025-05-01 00:00:00-04:00,394.29998779296875,523.6799926757812,386.0,515.010009765625,47490400.0,0.0,0.0,,
ULTA,2025-08-01 00:00:00-04:00,512.6699829101562,534.0999755859375,496.20001220703125,521.0,7193589.0,0.0,0.0,,
V,2023-08-01 00:00:00-04:00,243.36705432013053,245.91410962519043,224.0035037075954,231.2021484375,243195000.0,0.0,0.0,,
V,2023-11-01 00:00:00-04:00,232.66155514732606,275.8656166765026,232.20832453115267,269.2347717285156,361700200.0,0.52,0.0,,
V,2024-02-01 00:00:00-05:00,269.9363186925606,287.28433655925977,264.90074021811296,265.2166748046875,372209100.0,0.52,0.0,,
V,2024-05-01 00:00:00-04:00,265.2562265458689,279.33267295219173,249.97295977757665,262.8030090332031,513847700.0,0.52,0.0,,
V,2024-08-01 00:00:00-04:00,263.9434268537645,293.68451954632445,252.22935270354748,287.252685546875,485332700.0,0.52,0.0,,
V,2024-11-01 00:00:00-04:00,286.4781514870809,348.80049262051364,285.18722940142067,339.4163818359375,366696100.0,0.59,0.0,,
V,2025-02-01 00:00:00-05:00,338.2708607741272,364.67589470190194,297.479374621953,343.7428894042969,438529800.0,0.59,0.0,,
V,2025-05-01 00:00:00-04:00,344.4010224843341,374.22893784776403,333.777416392306,344.2914123535156,396440300.0,0.59,0.0,,
V,2025-08-01 00:00:00-04:00,344.1000061035156,348.3599853515625,328.70001220703125,344.4700012207031,76454973.0,0.59,0.0,,
VOO,2023-08-01 00:00:00-04:00,405.14960629916726,405.5582128361179,365.7398130890457,373.736572265625,198119600.0,1.493,0.0,,0.0
VOO,2023-11-01 00:00:00-04:00,376.0607627290556,441.2163751493941,375.60178166171545,433.4137268066406,301145300.0,1.801,0.0,,0.0
VOO,2024-02-01 00:00:00-05:00,436.7027251367744,473.8570062607526,436.0163049408611,452.4704895019531,342313100.0,1.543,0.0,,0.0
VOO,2024-05-01 00:00:00-04:00,453.2762954789816,510.9528062842503,451.6924939872789,497.70184326171875,281918300.0,1.784,0.0,,0.0
VOO,2024-08-01 00:00:00-04:00,501.3560026274769,531.8812358605888,462.90332606979035,515.9966430664062,371761500.0,1.639,0.0,,0.0
VOO,2024-11-01 00:00:00-04:00,520.0701421617813,556.2163855154818,516.9705336138142,547.9671630859375,371607800.0,1.739,0.0,,0.0
VOO,2025-02-01 00:00:00-05:00,541.4354353168555,560.2419620579224,439.91194048514546,506.41534423828125,521981200.0,1.812,0.0,,0.0
VOO,2025-05-01 00:00:00-04:00,513.5444786515136,586.3496668979889,509.52688386483237,579.231689453125,399776000.0,1.745,0.0,,0.0
VOO,2025-08-01 00:00:00-04:00,575.72998046875,594.030029296875,569.2899780273438,591.5700073242188,70463692.0,0.0,0.0,,0.0
VRSN,2023-08-01 00:00:00-04:00,207.59390353597055,215.9810358296605,187.92753171083862,199.1170196533203,21972800.0,0.0,0.0,,
VRSN,2023-11-01 00:00:00-04:00,199.78519546262004,220.3092290614705,193.94113138510116,198.33914184570312,34034600.0,0.0,0.0,,
VRSN,2024-02-01 00:00:00-05:00,198.4588122975327,202.4479341527595,168.8994199589939,169.0190887451172,42197800.0,0.0,0.0,,
VRSN,2024-05-01 00:00:00-04:00,170.55491376188417,190.71992649903765,166.59570899685056,186.5014190673828,46596600.0,0.0,0.0,,
VRSN,2024-08-01 00:00:00-04:00,187.3191873670519,191.26840939822085,172.0209090291121,176.35906982421875,41629800.0,0.0,0.0,,
VRSN,2024-11-01 00:00:00-04:00,175.6809291268049,217.06806813224412,175.1423891578216,214.41529846191406,41037000.0,0.0,0.0,,
VRSN,2025-02-01 00:00:00-05:00,211.9520105619347,281.7217415785804,211.2140175585758,281.3527526855469,56317900.0,0.0,0.0,,
VRSN,2025-05-01 00:00:00-04:00,281.95113448228193,309.75531873574784,263.2222085536735,268.1387939453125,54928100.0,0.77,0.0,,
VRSN,2025-08-01 00:00:00-04:00,268.1700134277344,275.9200134277344,261.2300109863281,269.8900146484375,12727492.0,0.0,0.0,,
